Row,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00
660579,-1.41995,1.8298,-1.87024,2.49894,-2.66181,3.3279,-3.53175,4.22113,-0.804089,1.42541,-1.67234,2.2662,-2.56711,3.17831,-3.47274,4.11068,-1.02327,1.15262,-1.86604,2.04429,-2.76042,2.973,-3.66776,3.91309
660578,-2.27876,1.8917,-2.40092,2.39081,-2.76585,3.08699,-3.57316,3.90932,-0.789993,1.36696,-1.62909,2.1629,-2.48644,3.03072,-3.35151,3.92229,-1.05751,1.10952,-1.84611,1.96599,-2.67596,2.85607,-3.52327,3.75625
660577,-2.24222,1.93978,-2.36673,2.44261,-2.73491,3.15092,-3.53839,3.94725,-0.756609,1.36553,-1.53652,2.15399,-2.36192,3.00244,-3.20688,3.8701,-1.03694,1.11715,-1.83035,1.91705,-2.66991,2.7644,-3.52112,3.63052
660571,-1.83089,1.11619,-1.99106,1.96093,-2.76477,2.85916,-3.62014,3.77065,-0.863847,1.53894,-1.73248,2.37546,-2.60493,3.23982,-3.48056,4.12032,-1.08105,1.20478,-1.91113,2.10188,-2.76011,3.00653,-3.6196,3.9163
660566,-1.32795,2.07508,-1.92122,2.48933,-2.73755,3.11134,-3.58139,3.99453,-0.78974,1.54188,-1.61925,2.39078,-2.46692,3.2758,-3.32573,4.17995,-1.08239,1.11142,-1.91722,2.00689,-2.77303,2.92265,-3.63951,3.84605
660561,-1.92462,1.5089,-2.28792,2.07608,-2.77249,2.87616,-3.58809,3.73854,-0.764049,1.41189,-1.58366,2.16585,-2.42536,3.01809,-3.27739,3.8933,-1.02828,1.0865,-1.80231,1.94565,-2.63207,2.82572,-3.48013,3.7136
660558,-2.40978,1.89038,-2.53112,2.38858,-2.77019,3.09021,-3.57304,3.92237,-0.789991,1.367,-1.62908,2.16564,-2.48642,3.03846,-3.35148,3.93542,-1.05752,1.12083,-1.84614,1.98205,-2.676,2.87797,-3.52332,3.78387
660553,-1.45416,1.57209,-1.78907,2.04752,-2.45891,2.82019,-3.23032,3.69752,-0.784482,1.46234,-1.59305,2.19747,-2.4072,2.98751,-3.22353,3.82957,-0.834426,1.13191,-1.47659,2.01191,-2.21042,2.90247,-3.02789,3.79605
660550,-2.31982,1.77913,-2.44396,2.39193,-2.70059,3.15717,-3.30455,3.96759,-0.684576,1.43798,-1.46201,2.19172,-2.27264,3.01362,-3.09648,3.85724,-1.01457,1.07495,-1.74244,1.88902,-2.54005,2.73114,-3.35961,3.58364
660546,-2.36568,1.7143,-2.48474,2.1507,-2.7232,2.70493,-3.20136,3.40766,-0.771855,1.22834,-1.5488,1.83919,-2.32746,2.53845,-3.1069,3.29739,-0.849278,1.07022,-1.49249,1.85539,-2.16794,2.64912,-2.91161,3.44603
660544,-1.4593,1.52535,-1.76027,2.0059,-2.32399,2.62887,-3.08668,3.3382,-0.768895,1.20944,-1.53929,1.79922,-2.3105,2.4931,-3.08217,3.24851,-0.953136,1.09766,-1.59957,1.87559,-2.28188,2.65882,-2.98943,3.44504
660542,-1.50133,1.47228,-1.88569,2.09219,-2.43668,2.86474,-3.13061,3.67555,-0.77515,2.33464,-1.56223,2.4638,-2.35389,2.8488,-3.14791,3.58518,-0.832437,1.14153,-1.51209,1.96611,-2.25342,2.80084,-3.0253,3.63957
660541,-2.25771,2.07191,-2.37637,2.56772,-2.61459,3.26378,-3.04703,4.03377,-0.585772,1.33339,-1.27726,2.10428,-1.99465,2.92665,-2.72166,3.76274,-0.82172,1.0933,-1.47886,1.90928,-2.18154,2.74585,-2.90157,3.58838
660536,-1.37077,1.34097,-1.85913,1.89384,-2.54206,2.62433,-3.27878,3.41909,-0.72017,1.47111,-1.47989,2.21898,-2.25371,3.0069,-3.03407,3.81077,-0.841151,1.02032,-1.51733,1.81924,-2.2776,2.63991,-3.05698,3.46719
660527,-2.39261,1.57907,-2.5263,2.31796,-2.80716,3.11329,-3.27995,3.93292,-0.785481,1.23491,-1.59049,1.92188,-2.40172,2.73236,-3.21569,3.57265,-0.841911,1.061,-1.61074,1.86336,-2.41291,2.70367,-3.22296,3.55336
660525,-1.3705,1.34122,-1.82792,1.89419,-2.48894,2.61716,-3.21238,3.40021,-0.712945,1.47002,-1.464,2.21332,-2.22856,2.99428,-2.99929,3.78964,-0.84024,1.0206,-1.50456,1.80807,-2.24884,2.61634,-3.01443,3.43177
660524,-1.57803,1.35975,-2.01044,2.06753,-2.63563,2.88843,-3.35735,3.74864,-0.76862,1.47264,-1.5468,2.28252,-2.33195,3.14681,-3.1225,4.02792,-0.922123,1.28742,-1.46302,2.11185,-2.23444,2.99242,-3.02626,3.8841
660518,-2.27317,1.8765,-2.39284,2.41338,-2.7029,3.24699,-3.56049,4.14773,-0.856296,1.5373,-1.74052,2.37567,-2.63745,3.25246,-3.54077,4.15785,-1.08727,1.20087,-1.91777,2.12596,-2.76516,3.0654,-3.62394,4.01133
660513,-2.40154,1.79023,-2.53413,2.30281,-2.7967,3.11344,-3.55876,3.97164,-0.79121,1.41328,-1.60189,2.17449,-2.42682,3.02972,-3.2633,3.90859,-1.03867,1.06804,-1.83196,1.9283,-2.67013,2.81174,-3.51999,3.70384
660511,-2.36563,1.71485,-2.48468,2.1563,-2.7393,2.81552,-3.43539,3.68003,-0.862344,1.23199,-1.72633,1.88258,-2.59081,2.72487,-3.45551,3.61009,-0.849823,1.19197,-1.49829,2.07949,-2.3211,2.97085,-3.18209,3.86367
660503,-2.40029,1.77233,-2.52971,2.41979,-2.79119,3.17042,-3.25923,3.96432,-0.782206,1.24318,-1.57603,1.94576,-2.37353,2.75034,-3.17267,3.58295,-0.958067,1.01463,-1.64699,1.81729,-2.41387,2.64582,-3.19314,3.4851
660500,-2.39883,1.71484,-2.52694,2.15679,-2.76509,2.82322,-3.43539,3.68723,-0.862344,1.23132,-1.72633,1.88123,-2.59081,2.72392,-3.45551,3.60878,-0.849821,1.1901,-1.49831,2.07679,-2.3211,2.9675,-3.18209,3.85976
660497,-1.57043,2.36019,-1.8959,2.74493,-2.44685,3.26885,-3.18864,3.89372,-0.785564,2.40126,-1.57702,2.67133,-2.37113,3.07659,-3.16663,3.64534,-0.905377,1.11497,-1.6007,1.9256,-2.32637,2.74632,-3.07467,3.57327
660491,-2.29356,2.1768,-2.41794,2.39562,-2.76712,3.1055,-3.5731,3.94332,-0.789991,1.36731,-1.62908,2.16696,-2.48641,3.0412,-3.35147,3.93963,-1.05752,1.11585,-1.84614,1.9819,-2.67601,2.88008,-3.52333,3.7879
660482,-2.41632,1.98444,-2.5383,2.38136,-2.76849,2.92304,-3.21598,3.61844,-0.761501,1.2836,-1.53589,1.98269,-2.31526,2.75316,-3.09717,3.54961,-0.8685,1.00119,-1.55698,1.79128,-2.29454,2.6006,-3.06006,3.41709
660481,-2.3833,1.57003,-2.5261,2.29144,-2.80859,3.0697,-3.30368,3.87572,-0.783894,1.47853,-1.58579,2.24889,-2.39357,3.06336,-3.20405,3.89464,-0.817911,1.0312,-1.58912,1.86457,-2.38605,2.71811,-3.19185,3.57684
660478,-1.36615,1.29533,-1.82138,1.95827,-2.55985,2.71821,-3.34158,3.51181,-0.76454,1.39141,-1.52919,2.16539,-2.29388,2.97516,-3.05859,3.79517,-1.02753,1.10203,-1.78501,1.88194,-2.58417,2.66656,-3.39482,3.45647
660460,-2.31631,2.39358,-2.56676,2.84832,-2.94907,3.4241,-3.42883,4.07017,-0.634886,2.40127,-1.30116,2.67209,-1.99459,3.08983,-2.70422,3.72187,-1.03847,1.02014,-1.67251,1.81376,-2.36414,2.62896,-3.07325,3.45188
660458,-2.41623,2.39321,-2.53828,2.84659,-2.77152,3.42021,-3.27252,4.07453,-0.789527,2.40131,-1.60578,2.67244,-2.42807,3.10085,-3.25267,3.85378,-1.03836,1.11718,-1.66925,2.01014,-2.35255,2.90982,-3.11067,3.81154
660455,-2.41632,1.98445,-2.5383,2.38147,-2.76849,2.92418,-3.21596,3.62201,-0.761501,1.28377,-1.53589,1.98387,-2.31526,2.75571,-3.09717,3.55351,-0.869326,1.01226,-1.55784,1.79425,-2.29494,2.60413,-3.06028,3.42148
660450,-1.31574,1.33684,-2.05775,2.17969,-2.84732,3.07091,-3.65279,3.98131,-0.789744,1.54626,-1.61928,2.40231,-2.46703,3.2934,-3.32596,4.20221,-1.08202,1.11198,-1.9168,2.00882,-2.77282,2.92655,-3.63959,3.85228
660444,-2.26301,1.85992,-2.38308,2.28689,-2.63219,2.91706,-3.1198,3.66015,-0.774018,1.45099,-1.55945,2.18981,-2.34942,2.97267,-3.14164,3.77117,-0.8389,1.25694,-1.50896,1.97264,-2.26008,2.76526,-3.03835,3.58126
660443,-2.21795,2.17673,-2.34704,2.3036,-2.78253,3.07468,-3.62662,3.98402,-0.797264,1.37712,-1.65349,2.20119,-2.53005,3.0975,-3.41527,4.01607,-1.03,1.12721,-1.82181,2.03377,-2.67939,2.9583,-3.55761,3.8893
660436,-2.23928,1.97152,-2.3634,2.43833,-2.6159,3.14958,-3.2525,3.99297,-0.814041,1.26869,-1.63972,2.05292,-2.46912,2.93424,-3.30018,3.83715,-0.856058,1.18707,-1.55031,2.08275,-2.3151,2.99201,-3.11919,3.90555
660434,-1.56596,1.68207,-1.88741,2.35637,-2.39814,3.10912,-3.18151,3.89934,-0.788571,1.21796,-1.58327,1.8699,-2.38528,2.66511,-3.19072,3.49605,-0.83966,1.07843,-1.55283,1.89452,-2.34135,2.72818,-3.14018,3.56858
660430,-2.38305,1.62425,-2.52557,2.31794,-2.80633,3.10925,-3.27945,3.92945,-0.776378,1.25989,-1.57348,1.98215,-2.37777,2.80321,-3.18505,3.65194,-1.02279,1.05743,-1.67646,1.85879,-2.45237,2.69594,-3.25505,3.54893
660427,-2.2618,1.80306,-2.39032,2.28946,-2.64094,2.94697,-3.06749,3.68401,-0.773806,2.33463,-1.55374,2.46266,-2.33685,2.81475,-3.12178,3.50036,-0.952007,1.10824,-1.64989,1.90851,-2.37086,2.71553,-3.10415,3.52668
660425,-2.34952,2.27077,-2.5761,2.70104,-2.96346,3.45817,-3.44995,4.29995,-0.774174,2.35874,-1.57692,2.60183,-2.39209,3.14212,-3.21376,3.8794,-0.83853,1.10752,-1.50689,1.96221,-2.29743,2.8241,-3.1289,3.68861
660422,-2.25743,1.81788,-2.38379,2.23116,-2.76761,2.87577,-3.59224,3.72977,-0.767192,1.36452,-1.59343,2.1507,-2.44086,2.99985,-3.29782,3.87037,-1.02832,1.07027,-1.80355,1.92354,-2.63626,2.79813,-3.48798,3.68069
660421,-1.61895,1.43753,-1.91513,2.01015,-2.59451,2.83609,-3.45742,3.71904,-0.869621,1.23073,-1.74159,1.9197,-2.61452,2.77766,-3.48795,3.67046,-0.829147,1.20879,-1.53252,2.10769,-2.36062,3.00989,-3.22252,3.91347
660420,-2.2573,1.97087,-2.37571,2.43997,-2.62239,3.16381,-3.21928,4.0173,-0.811938,2.33463,-1.63519,2.46396,-2.46274,2.98256,-3.2924,3.86327,-0.845518,1.18054,-1.5451,2.07967,-2.31407,2.99068,-3.12073,3.90559
660411,-2.28105,1.89108,-2.40447,2.39064,-2.76667,3.08835,-3.57329,3.9117,-0.789993,1.36706,-1.6291,2.16356,-2.48644,3.03204,-3.35152,3.92419,-1.05752,1.10989,-1.84614,1.96678,-2.67601,2.85734,-3.52334,3.75801
660404,-2.31628,2.43994,-2.56677,2.91321,-2.94914,3.48053,-3.67986,4.1374,-0.794156,2.41205,-1.62366,2.71122,-2.46751,3.26697,-3.32052,4.13528,-1.07681,1.1519,-1.90328,2.06051,-2.75005,2.98133,-3.60721,3.90729
660397,-2.27949,1.89067,-2.4014,2.38687,-2.76662,3.07783,-3.57334,3.89697,-0.789991,1.36606,-1.62908,2.15936,-2.4864,3.02431,-3.35145,3.91342,-1.05751,1.10983,-1.84613,1.96412,-2.67598,2.85219,-3.52327,3.75031
660396,-2.38645,1.42658,-2.52696,2.18415,-2.79402,3.00481,-3.26133,3.84661,-0.783925,1.27334,-1.58489,2.03105,-2.39173,2.86043,-3.20124,3.70927,-0.830301,1.05313,-1.5662,1.89036,-2.35687,2.74809,-3.16002,3.61139
660394,-2.39866,1.52092,-2.52655,2.10773,-2.76238,2.89916,-3.48565,3.76761,-0.774041,1.54067,-1.56662,2.37552,-2.37673,3.23525,-3.20206,4.10746,-1.11392,1.11009,-1.94482,1.93891,-2.79074,2.79546,-3.64391,3.66783
660393,-1.5731,1.58601,-1.90387,2.17318,-2.43881,2.8597,-3.1532,3.60748,-0.776717,1.294,-1.56471,1.9971,-2.357,2.76431,-3.15139,3.55741,-0.973092,1.06528,-1.64446,1.86284,-2.34818,2.67555,-3.0775,3.49465
660392,-1.79893,1.52292,-1.9461,2.1525,-2.40889,2.9246,-3.07496,3.74111,-0.7855,1.282,-1.5794,1.99608,-2.37656,2.79644,-3.17529,3.62605,-0.870919,1.11297,-1.55336,1.93702,-2.25283,2.7758,-3.00694,3.62144
660390,-1.79893,1.55202,-1.96719,2.21635,-2.7392,3.01699,-3.55009,3.86093,-0.764994,1.36736,-1.53749,2.16147,-2.36498,3.01669,-3.21113,3.89128,-1.03741,1.10818,-1.8337,1.91686,-2.67595,2.76177,-3.52927,3.6317
660383,-1.37176,1.3415,-1.84615,1.8977,-2.51108,2.621,-3.23631,3.40149,-0.700995,1.47039,-1.4465,2.2149,-2.20815,2.99733,-2.97714,3.79413,-0.842248,1.01407,-1.52037,1.79356,-2.26997,2.60025,-3.03727,3.41543
660381,-1.60699,1.97625,-2.06185,2.64194,-2.7846,3.49676,-3.61061,4.40836,-0.771817,1.4648,-1.58343,2.37342,-2.47955,3.32837,-3.38872,4.2962,-1.00717,1.34123,-1.85977,2.2166,-2.75565,3.161,-3.66397,4.12357
660365,-1.81633,1.62678,-2.12869,2.3776,-2.90457,3.28283,-3.74962,4.23411,-0.782253,1.50961,-1.64284,2.40268,-2.53561,3.35969,-3.44085,4.33641,-1.01328,1.14616,-1.86256,2.10276,-2.75773,3.08487,-3.66553,4.07421
660357,-1.46906,1.48038,-1.98267,1.99071,-2.76919,2.81664,-3.59406,3.68436,-0.766065,1.36472,-1.57982,2.15122,-2.42277,3.00032,-3.27601,3.87061,-1.02834,1.10748,-1.80321,1.93806,-2.63442,2.80627,-3.48389,3.6864
660342,-2.39868,2.36022,-2.52668,2.74543,-2.76386,3.27274,-3.20629,3.9117,-0.777171,2.4018,-1.56472,2.67291,-2.35688,3.08329,-3.15147,3.67401,-0.902756,1.11901,-1.59597,1.93947,-2.32518,2.77097,-3.08054,3.60808
660323,-1.46608,2.31141,-1.66,2.76327,-2.20437,3.32024,-2.92366,3.93494,-0.761911,2.41155,-1.53552,2.70383,-2.31291,3.14021,-3.09205,3.68999,-0.841633,0.991125,-1.51465,1.76969,-2.25212,2.56393,-3.01941,3.36311
660319,-1.30642,2.11848,-1.61348,2.52515,-2.21029,3.13069,-2.94831,3.89624,-0.70807,1.21665,-1.4412,1.9616,-2.18162,2.84686,-2.92494,3.74451,-0.843714,1.11787,-1.52758,2.00718,-2.24559,2.9055,-2.97419,3.80659
660314,-1.8076,1.97599,-2.07605,2.63871,-2.78915,3.48979,-3.61395,4.39741,-0.775496,2.33469,-1.57918,2.46988,-2.47761,3.32031,-3.387,4.2832,-1.00696,1.30839,-1.8594,2.18199,-2.75501,3.12527,-3.66311,4.08525
660304,-2.36536,1.77431,-2.56811,2.27359,-2.96018,3.01723,-3.46279,3.83026,-0.773181,1.44746,-1.5572,2.1991,-2.34575,3.01783,-3.13664,3.86346,-0.855249,1.11751,-1.5118,1.9775,-2.22921,2.84934,-2.9958,3.72473
660301,-2.38648,1.77245,-2.52715,2.41961,-2.79545,3.16995,-3.25728,3.96362,-0.781538,1.24488,-1.57448,1.94886,-2.37113,2.75368,-3.16945,3.58639,-0.954682,1.02878,-1.64325,1.82546,-2.40939,2.65137,-3.18762,3.48955
660300,-2.24485,1.87066,-2.37071,2.36842,-2.62551,3.07629,-3.17858,3.86292,-0.777462,1.32195,-1.56726,2.03895,-2.36387,2.85136,-3.16395,3.69326,-0.920527,1.15745,-1.5868,1.9702,-2.34511,2.81272,-3.13083,3.66578
660299,-1.52132,1.98364,-1.93641,2.39162,-2.69482,2.97932,-3.53118,3.81703,-0.829352,1.32138,-1.68519,2.10324,-2.55199,2.97377,-3.424,3.87056,-0.910565,1.16546,-1.6881,2.05411,-2.53534,2.95951,-3.40066,3.87077
660286,-2.26303,1.85999,-2.38335,2.28849,-2.63331,2.92603,-3.22369,3.67982,-0.775138,1.2869,-1.56443,1.99257,-2.36008,2.77421,-3.15907,3.5843,-0.870775,1.068,-1.5914,1.8705,-2.35382,2.69158,-3.13596,3.52046
660280,-1.47197,1.46426,-1.84714,2.08811,-2.39868,2.88338,-3.06512,3.71726,-0.772447,1.24353,-1.55366,1.95426,-2.3381,2.78176,-3.1242,3.63465,-0.836511,1.06278,-1.53306,1.8844,-2.28069,2.73885,-3.04755,3.6014
660279,-1.81891,1.78992,-1.98281,2.49681,-2.573,3.35102,-3.39089,4.25468,-0.81903,1.45842,-1.67587,2.28024,-2.5449,3.18631,-3.41888,4.11827,-0.84291,1.1986,-1.62292,2.13792,-2.48003,3.08702,-3.35099,4.03941
660276,-1.58926,1.26912,-2.18136,2.14055,-2.93964,3.08075,-3.77119,4.04205,-0.793776,1.45572,-1.65021,2.32007,-2.53049,3.27096,-3.42052,4.24169,-1.02856,1.17935,-1.81513,2.13961,-2.67518,3.1162,-3.55883,4.09807
660272,-2.27868,1.75082,-2.40054,2.18682,-2.93613,3.08599,-3.76829,4.04445,-0.79382,1.41027,-1.6505,2.30332,-2.53086,3.25852,-3.42083,4.23024,-1.02852,1.29203,-1.81343,2.17496,-2.67006,3.14077,-3.55096,4.11824
660266,-1.45256,1.55,-1.83297,2.17903,-2.48801,2.95651,-3.20719,3.78011,-0.7855,1.33143,-1.5794,2.07709,-2.37656,2.88914,-3.17529,3.72574,-0.905612,1.11425,-1.62202,1.94293,-2.37813,2.78854,-3.14435,3.64211
660265,-2.39868,2.22381,-2.5267,2.54583,-2.76386,3.02233,-3.20514,3.62806,-0.771585,1.25343,-1.54915,1.87658,-2.32873,2.581,-3.10923,3.34009,-0.837763,1.06095,-1.48531,1.84643,-2.18498,2.64252,-2.94005,3.44257
660261,-1.38678,2.0827,-1.87343,2.50159,-2.68378,3.14195,-3.52496,4.03503,-0.812739,1.53864,-1.63127,2.38567,-2.46622,3.27361,-3.32401,4.18455,-1.08811,1.20129,-1.92222,2.10924,-2.77525,3.03252,-3.63865,3.96431
660259,-1.57134,1.29647,-1.9077,2.01641,-2.45256,2.79351,-3.21146,3.59364,-0.789371,1.19498,-1.58429,1.87867,-2.38161,2.67081,-3.18023,3.48967,-0.865765,1.08152,-1.60945,1.88893,-2.3778,2.70795,-3.15354,3.53315
660240,-2.39866,1.98443,-2.52654,2.38127,-2.76232,2.92299,-3.2142,3.61886,-0.761526,1.28355,-1.53599,1.98285,-2.31546,2.75365,-3.09748,3.55037,-0.869325,1.01139,-1.55784,1.79269,-2.29498,2.6017,-3.06041,3.41812
660232,-2.21781,2.17677,-2.34677,2.30761,-2.54554,3.00728,-3.2582,3.84299,-0.786906,1.27931,-1.58249,2.01209,-2.38136,2.84672,-3.18184,3.71135,-0.879271,1.13222,-1.58445,1.9727,-2.35772,2.83676,-3.14581,3.71041
660209,-2.40158,1.85989,-2.52165,2.28586,-2.75038,2.91072,-3.17327,3.64695,-0.773919,1.21475,-1.55886,1.84736,-2.34802,2.60858,-3.13923,3.41065,-0.81592,1.07934,-1.48392,1.88284,-2.23713,2.69824,-3.01605,3.5179
660205,-2.38645,1.97143,-2.52701,2.49886,-2.79588,3.33103,-3.57992,4.22919,-0.805306,1.42485,-1.67336,2.27035,-2.56758,3.18681,-3.47255,4.12341,-0.993408,1.11989,-1.84862,2.03357,-2.74594,2.97278,-3.6543,3.92003
660196,-2.32428,1.79872,-2.57746,2.4678,-2.96499,3.24108,-3.45485,4.05611,-0.777578,1.32377,-1.56367,2.0781,-2.35325,2.91022,-3.14478,3.76817,-0.958156,1.12832,-1.65344,1.94103,-2.42536,2.78317,-3.20691,3.64235
660191,-2.24946,2.36287,-2.37294,2.82365,-2.61268,3.41368,-3.05333,4.07342,-0.775498,2.40121,-1.55924,2.67092,-2.34636,3.07611,-3.13525,3.63433,-1.07272,1.05503,-1.70259,1.84153,-2.40716,2.64482,-3.14829,3.4555
660184,-1.79893,1.41472,-1.94661,1.97448,-2.58228,2.79023,-3.37291,3.64406,-0.788872,1.42349,-1.59253,2.15252,-2.40579,2.96137,-3.22534,3.80209,-1.04017,1.13634,-1.77273,1.97476,-2.55773,2.82855,-3.36303,3.69073
660183,-1.5753,1.55445,-1.90772,2.13162,-2.4253,2.88678,-3.08718,3.68978,-0.772754,2.33461,-1.55815,2.4633,-2.34977,2.84131,-3.14479,3.57113,-0.853284,1.11263,-1.58292,1.92286,-2.33824,2.74327,-3.10382,3.56993
660180,-2.38649,1.39909,-2.5272,2.13627,-2.79701,2.98609,-3.59396,3.86427,-0.795175,1.37137,-1.62004,2.17047,-2.46558,3.03376,-3.32298,3.91861,-1.04487,1.03443,-1.85765,1.86454,-2.7138,2.7444,-3.58023,3.63989
660177,-2.41635,1.65893,-2.56776,2.21872,-2.95195,2.93014,-3.43772,3.70639,-0.7615,1.28667,-1.53589,2.00687,-2.31525,2.80401,-3.09715,3.62494,-0.862922,1.03115,-1.55041,1.83991,-2.29112,2.66828,-3.05808,3.50363
660169,-1.4398,1.73201,-1.98204,2.39234,-2.77685,3.19917,-3.62026,4.06288,-0.793929,1.37222,-1.65254,2.19186,-2.53417,3.07892,-3.42516,3.98567,-1.02928,1.1137,-1.82193,2.00461,-2.68599,2.91448,-3.57136,3.83123
660152,-1.59495,1.46149,-1.93059,2.08902,-2.48562,2.84317,-3.23531,3.65442,-0.794445,1.27582,-1.59278,1.98713,-2.39261,2.79127,-3.19319,3.62739,-0.876072,1.13182,-1.55696,1.96092,-2.28741,2.80574,-3.04536,3.65739
660151,-1.57522,1.55446,-1.90575,2.13165,-2.4212,2.88678,-3.08556,3.68954,-0.772771,2.33461,-1.55824,2.4633,-2.34996,2.84111,-3.1451,3.57031,-0.853941,1.11263,-1.58283,1.92281,-2.33834,2.74301,-3.10451,3.56933
660148,-2.24507,2.1767,-2.3714,2.35016,-2.7904,3.08547,-3.54873,3.91235,-0.775582,1.33466,-1.57123,2.11581,-2.39827,2.96461,-3.2419,3.83332,-1.07552,1.07748,-1.76959,1.92111,-2.58178,2.78964,-3.41979,3.66704
660131,-2.2448,1.87228,-2.37061,2.35954,-2.7966,3.12637,-3.55872,3.96302,-0.768263,2.33459,-1.57321,2.46144,-2.4208,2.99436,-3.27796,3.86712,-0.954374,1.14776,-1.73251,1.98068,-2.56894,2.85172,-3.42205,3.73377
660128,-2.24507,2.17671,-2.3714,2.37191,-2.78835,3.14268,-3.55378,3.98633,-0.775852,1.33922,-1.58282,2.13373,-2.42843,2.99595,-3.28601,3.87737,-1.07596,1.14208,-1.77656,1.97125,-2.59868,2.84729,-3.44744,3.73459
660126,-2.38289,1.77431,-2.51469,2.23633,-2.77456,2.96271,-3.49727,3.8255,-0.766269,1.53807,-1.55732,2.3759,-2.36828,3.24208,-3.19556,4.12236,-1.07919,1.08013,-1.90621,1.92301,-2.75159,2.79778,-3.60558,3.68625
660124,-1.79894,1.61083,-2.10756,2.31829,-2.85285,3.17095,-3.68516,4.06805,-0.825954,1.37377,-1.70022,2.20954,-2.59393,3.11254,-3.4962,4.03526,-0.995002,1.15446,-1.81804,2.05757,-2.69875,2.98125,-3.59663,3.91286
660111,-1.79887,2.21918,-1.94227,2.54495,-2.28576,2.97683,-2.84488,3.47651,-0.386618,2.40095,-0.977793,2.66671,-1.61768,3.04655,-2.27093,3.50634,-0.828032,0.732846,-1.4691,1.31494,-2.12791,1.97572,-2.79104,2.65144
660109,-2.38631,1.51761,-2.52662,2.17564,-2.79338,2.96864,-3.26804,3.78781,-0.768405,1.26618,-1.5553,1.96753,-2.34866,2.76284,-3.14509,3.59007,-0.882684,0.982096,-1.60532,1.79998,-2.38065,2.6402,-3.17181,3.48662
660102,-1.45218,1.78698,-1.97805,2.44695,-2.73678,3.2695,-3.58486,4.15656,-0.794342,2.33908,-1.65485,2.49592,-2.54343,3.17793,-3.44342,4.0995,-0.993224,1.13059,-1.84603,2.01683,-2.73956,2.93989,-3.64372,3.87401
660079,-2.36449,1.7987,-2.6296,2.46767,-3.0366,3.24143,-3.54647,4.05791,-0.77729,1.32418,-1.56285,2.08145,-2.35184,2.91829,-3.14277,3.781,-0.958135,1.12916,-1.65348,1.94627,-2.42553,2.79544,-3.2072,3.66106
660075,-2.31668,1.86111,-2.56762,2.29977,-2.95194,2.98055,-3.43772,3.76026,-0.774453,1.29014,-1.56147,2.0156,-2.35384,2.81941,-3.14897,3.64782,-0.862816,1.07303,-1.54999,1.8893,-2.29665,2.72437,-3.07389,3.56689
660073,-1.71249,1.32387,-2.13655,2.15672,-2.77787,3.04391,-3.60224,3.9526,-0.78624,1.37958,-1.60068,2.21201,-2.44231,3.11249,-3.29928,4.03265,-1.03227,1.33645,-1.81798,2.1852,-2.65931,3.09099,-3.51775,4.0118
660071,-2.39866,1.81725,-2.5266,2.48376,-2.7665,3.31184,-3.58383,4.20516,-0.803804,1.4226,-1.67154,2.26509,-2.56555,3.17858,-3.4703,4.11217,-0.993096,1.12744,-1.84789,2.03599,-2.74476,2.97101,-3.65271,3.91459
660060,-2.36449,1.79871,-2.6296,2.46777,-3.0366,3.24174,-3.54646,4.05852,-0.777581,1.3242,-1.56367,2.08162,-2.35325,2.91869,-3.1448,3.78165,-0.958159,1.12919,-1.65357,1.94686,-2.42571,2.79644,-3.2075,3.66237
660056,-2.41635,2.17674,-2.53856,2.30011,-2.76852,2.96554,-3.5784,3.80524,-0.784321,1.36498,-1.58482,2.14898,-2.39999,2.99314,-3.22953,3.85836,-1.039,1.04329,-1.83255,1.8719,-2.66949,2.7339,-3.51724,3.60925
660047,-2.26845,2.09424,-2.3833,2.53516,-2.67049,3.22062,-3.24976,4.00386,-0.774509,1.38294,-1.56141,2.15356,-2.35389,2.97106,-3.14968,3.80729,-0.93703,1.09452,-1.66775,1.92844,-2.44149,2.77961,-3.22912,3.63773
660042,-2.26303,2.17015,-2.38335,2.791,-2.69716,3.53485,-3.54452,4.35757,-0.826471,1.35828,-1.70083,2.19531,-2.59343,3.10595,-3.49384,4.03658,-0.968075,1.16261,-1.79652,2.0715,-2.67764,3.00218,-3.57393,3.94083
660034,-2.35077,1.86273,-2.62126,2.55079,-3.05275,3.38528,-3.64616,4.28444,-0.807844,1.42527,-1.66096,2.27739,-2.55221,3.20287,-3.45525,4.1492,-0.994731,1.16778,-1.8509,2.09436,-2.7477,3.04219,-3.65498,3.99832
660030,-1.57521,1.56218,-1.90574,2.07091,-2.42062,2.77931,-3.07192,3.56368,-0.700543,1.22393,-1.4323,1.90297,-2.17633,2.69002,-2.92623,3.5032,-0.860689,0.955994,-1.58946,1.73746,-2.34117,2.54858,-3.09738,3.36965
